WS_ID,Yahoo_Symbol,Name,Primary_MIC,Mapping_Status,Instrument_Type,Share_Class,History_State,History_Source,Unique_Bars,Valid_Bars,Liquidity_Class,Liquidity_Source,Usable20,MedianTurnover20_EUR,Quote_Scale,Eligibility_DryRun,In_v0_50_147,Universe_Write,Scalable_Universe_Raw,Scalable_QA,Scalable_Live_Check,Bar_Unique,Bar_Valid,Bar_First,Bar_Last,Bar_Future,Bar_Dups,Bar_Dup_Source,Bar_QA_Status,Eligibility_DryRun_Unchanged
WS:XSHG:601166,601166.SS,Industrial Bank,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,219813327.04,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601169,601169.SS,Bank of Beijing Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,69192803.99,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601186,601186.SS,China Railway Construction Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,23565978.43,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601211,601211.SS,"GUOTAI HAITONG SECURITIES CO., LTD.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,166017174.65,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601225,601225.SS,Shaanxi Coal Industry Company Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,130663156.72,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601229,601229.SS,"Bank of Shanghai Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,78311142.77,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601238,601238.SS,"Guangzhou Automobile Group Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,STANDARD,v0.38,20,18565562.5,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601288,601288.SS,Agricultural Bank of China Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,334140509.49,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601318,601318.SS,Ping An Insurance (Group) Company of China Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,431991305.82,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601319,601319.SS,The People's Insurance Company (Group) of China Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,54125387.63,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601328,601328.SS,Bank of Communications Co LTD,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,122947112.87,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601336,601336.SS,New China Life Insurance Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,125584490.14,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601360,601360.SS,360 Security Technology Inc.,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,111225646.17,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601377,601377.SS,Industrial Securities Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,39939327.19,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601390,601390.SS,China Railway Group Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,48623673.92,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601398,601398.SS,Industrial and Commercial Bank of China Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,356548648.7,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601456,601456.SS,Guolian Minsheng Securities Company Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,STANDARD,v0.38,20,17965074.46,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601600,601600.SS,Aluminum Corporation of China Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,222782890.46,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601601,601601.SS,China Pacific Insurance (Group) Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,157578813.28,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601607,601607.SS,"Shanghai Pharmaceuticals Holding Co.,Ltd",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,24849566.81,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601618,601618.SS,Metallurgical Corporation of China Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,24044115.35,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601628,601628.SS,China Life Insurance Company Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,146804452.81,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601633,601633.SS,Great Wall Motor Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,22301757.97,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601658,601658.SS,"POSTAL SAVINGS BANK OF CHINA CO., LTD.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,82808870.09,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601668,601668.SS,China State Construction Engineering Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,110670754.3,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601669,601669.SS,"Power Construction Corporation of China,Ltd",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,44693038.9,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601688,601688.SS,Huatai Securities Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,144745540.59,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601689,601689.SS,"Ningbo Tuopu Group Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,126121044.54,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601698,601698.SS,"China Satellite Communications Co.,Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,71603486.3,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601727,601727.SS,Shanghai Electric Group Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,40578077.19,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601728,601728.SS,China Telecom Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,98851369.43,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601766,601766.SS,CRRC Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,107054188.78,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601788,601788.SS,Everbright Securities Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,35342592.44,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601800,601800.SS,China Communications Construction Company Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,20279306.67,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601816,601816.SS,"Beijing-Shanghai High Speed Railway Co.,Ltd",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,80322886.42,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601818,601818.SS,China Everbright Bank Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,65281921.51,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601825,601825.SS,"Shanghai Rural Commercial Bank Co.,Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,28461277.75,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601838,601838.SS,"BANK OF CHENGDU CO., LTD.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,41858160.34,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601857,601857.SS,PetroChina Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,167120427.29,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601868,601868.SS,China Energy Engineering Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,68968601.09,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601872,601872.SS,"China Merchants Energy Shipping Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,227654867.34,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601877,601877.SS,Zhejiang Chint Electrics Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,59727352.79,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601878,601878.SS,"ZHESHANG SECURITIES CO., LTD.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,24906154.68,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601881,601881.SS,"China Galaxy Securities Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,37335786.39,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601888,601888.SS,China Tourism Group Duty Free Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,156429189.66,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601898,601898.SS,China Coal Energy Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,77071829.88,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601899,601899.SS,Zijin Mining Group Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,1242806022.23,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601901,601901.SS,Founder Securities Co Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,36126522.53,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601916,601916.SS,"CHINA ZHESHANG BANK CO.,LTD",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,44453715.49,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601919,601919.SS,"COSCO SHIPPING Holdings Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,199557500.99,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601939,601939.SS,China Construction Bank,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,173733224.72,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601985,601985.SS,"China National Nuclear Power Co.,Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,85336307.47,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601988,601988.SS,Bank of China Ltd,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,198895415.15,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601995,601995.SS,China International Capital Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,84960075.47,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:601998,601998.SS,China Citic Bank Corporation Limited,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,58012418.21,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603019,603019.SS,"Dawning Information Industry Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,477790190.36,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603259,603259.SS,"WuXi AppTec Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,1359814470.55,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603260,603260.SS,"HOSHINE SILICON INDUSTRY CO.,LTD",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,42740910.97,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603288,603288.SS,Foshan Haitian Flavouring and Food Company Ltd.,XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,72130710.14,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603296,603296.SS,"Huaqin Technology Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,245156511.32,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XSHG:603369,603369.SS,"Jiangsu King's Luck Brewery Joint-Stock Co., Ltd.",XSHG,UNMAPPED,COMMON_STOCK,A_SHARE,PASS_HISTORY_CURRENT,v0.38,483,483,PREFERRED,v0.38,20,49599925.91,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
