Existing_WS_ID,Existing_Name,Existing_Primary_MIC,Existing_Primary_Ticker,Recovery_Candidate_Score,Verified_Issuer,Verified_Security_Name,Verified_Security_Class,Verified_Instrument_Type,Verified_ISIN,Verified_Primary_Exchange,Verified_Primary_MIC,Verified_Primary_Ticker,CUSIP_Crosscheck,Primary_Evidence_Source,Primary_Evidence_Rank,Primary_Evidence_Date,Supporting_Evidence_Source,Supporting_Evidence_Rank,Supporting_Evidence_Date,ISIN_Format_Check,ISIN_Luhn_Check,Security_Class_Match,Ticker_Match,MIC_Match,Corporate_Action_Status,Collision_Status,Final_Status,Review_Reason,Evidence_Notes
"WS:XTSE:AQN","Algonquin Power & Utilities Corp.","XTSE","AQN","14","","","","","","","","","","https://money.tmx.com/en/quote/AQN","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ARE","Aecon Group Inc.","XTSE","ARE","14","","","","","","","","","","https://money.tmx.com/en/quote/ARE","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ARIS","Aris Mining Corporation","XTSE","ARIS","14","","","","","","","","","","https://money.tmx.com/en/quote/ARIS","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ARX","ARC Resources Ltd.","XTSE","ARX","14","","","","","","","","","","https://money.tmx.com/en/quote/ARX","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ASM","Avino Silver & Gold Mines Ltd.","XTSE","ASM","14","","","","","","","","","","https://money.tmx.com/en/quote/ASM","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ATD","Alimentation Couche-Tard Inc.","XTSE","ATD","14","","","","","","","","","","https://money.tmx.com/en/quote/ATD","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ATH","Athabasca Oil Corporation","XTSE","ATH","14","","","","","","","","","","https://money.tmx.com/en/quote/ATH","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ATRL","AtkinsRéalis Group Inc.","XTSE","ATRL","14","","","","","","","","","","https://money.tmx.com/en/quote/ATRL","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:ATS","ATS Corporation","XTSE","ATS","14","","","","","","","","","","https://money.tmx.com/en/quote/ATS","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:AYA","Aya Gold & Silver Inc.","XTSE","AYA","14","","","","","","","","","","https://money.tmx.com/en/quote/AYA","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BB","BlackBerry Limited","XTSE","BB","14","","","","","","","","","","https://money.tmx.com/en/quote/BB","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BCE","BCE Inc.","XTSE","BCE","14","","","","","","","","","","https://money.tmx.com/en/quote/BCE","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BDGI","Badger Infrastructure Solutions Ltd.","XTSE","BDGI","14","","","","","","","","","","https://money.tmx.com/en/quote/BDGI","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BDT","Bird Construction Inc.","XTSE","BDT","14","","","","","","","","","","https://money.tmx.com/en/quote/BDT","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BHC","Bausch Health Companies Inc.","XTSE","BHC","14","","","","","","","","","","https://money.tmx.com/en/quote/BHC","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BIR","Birchcliff Energy Ltd.","XTSE","BIR","14","","","","","","","","","","https://money.tmx.com/en/quote/BIR","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BMO","Bank of Montreal","XTSE","BMO","14","","","","","","","","","","https://money.tmx.com/en/quote/BMO","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BNS","Bank of Nova Scotia (The)","XTSE","BNS","14","","","","","","","","","","https://money.tmx.com/en/quote/BNS","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BTE","Baytex Energy Corp.","XTSE","BTE","14","","","","","","","","","","https://money.tmx.com/en/quote/BTE","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
"WS:XTSE:BTO","B2Gold Corp.","XTSE","BTO","14","","","","","","","","","","https://money.tmx.com/en/quote/BTO","R1","2026-09-06","","","","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","VERIFIED_FROM_BASELINE","VERIFIED_FROM_BASELINE","NONE","NO_COLLISION","RECOVERY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Selected existing baseline only. TMX listing path records the existing symbol/exchange context; no exact Security-level ISIN/Class evidence was retained for this row, so fail-closed. No CUSIP fallback, no Universe write."
