WS_ID,Name,Primary_Universe_Index,Country,Primary_MIC,Primary_Ticker_Source,Yahoo_Symbol_Before,Yahoo_Status_Before,Yahoo_Symbol_After,Yahoo_Status_After,Remediation_Method,Changed,Detail_Reason,Detail_Result_Name,Detail_Exchange,Detail_Name_Score,Detail_Margin,Detail_Candidate_Count,Canonical_WS_ID_Candidate,Provider_Unresolved,Same_Venue_Duplicate_Review,Needs_Review
WS:XNZE:GNE,Genesis Energy Limited,NZ_NZX50,New Zealand,XNZE,GNE,GNE.NZ,DERIVED_RULE,GNE.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:GTK,Gentrack Group Limited,NZ_NZX50,New Zealand,XNZE,GTK,GTK.NZ,DERIVED_RULE,GTK.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:HGH,Heartland Group Holdings Limited,NZ_NZX50,New Zealand,XNZE,HGH,HGH.NZ,DERIVED_RULE,HGH.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:HLG,Hallenstein Glasson Holdings Limited,NZ_NZX50,New Zealand,XNZE,HLG,HLG.NZ,DERIVED_RULE,HLG.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:IFT,Infratil Limited,NZ_NZX50,New Zealand,XNZE,IFT,IFT.NZ,DERIVED_RULE,IFT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:IPL,Investore Property Limited,NZ_NZX50,New Zealand,XNZE,IPL,IPL.NZ,DERIVED_RULE,IPL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:KMD,KMD Brands Limited,NZ_NZX50,New Zealand,XNZE,KMD,KMD.NZ,DERIVED_RULE,KMD.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:KPG,Kiwi Property Group Limited,NZ_NZX50,New Zealand,XNZE,KPG,KPG.NZ,DERIVED_RULE,KPG.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:MCY,Mercury NZ Limited,NZ_NZX50,New Zealand,XNZE,MCY,MCY.NZ,DERIVED_RULE,MCY.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:MEL,Meridian Energy Limited,NZ_NZX50,New Zealand,XNZE,MEL,MEL.NZ,DERIVED_RULE,MEL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:MFT,Mainfreight Limited,NZ_NZX50,New Zealand,XNZE,MFT,MFT.NZ,DERIVED_RULE,MFT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:MNW,Manawa Energy Limited,NZ_NZX50,New Zealand,XNZE,MNW,MNW.NZ,DERIVED_RULE,MNW.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:NZX,NZX Limited,NZ_NZX50,New Zealand,XNZE,NZX,NZX.NZ,DERIVED_RULE,NZX.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:OCA,Oceania Healthcare Limited,NZ_NZX50,New Zealand,XNZE,OCA,OCA.NZ,DERIVED_RULE,OCA.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:PCT,Precinct Properties NZ & Precinct Properties Investments Ltd,NZ_NZX50,New Zealand,XNZE,PCT,PCT.NZ,DERIVED_RULE,PCT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:PFI,Property for Industry Limited,NZ_NZX50,New Zealand,XNZE,PFI,PFI.NZ,DERIVED_RULE,PFI.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:POT,Port of Tauranga Limited,NZ_NZX50,New Zealand,XNZE,POT,POT.NZ,DERIVED_RULE,POT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:RYM,Ryman Healthcare Limited,NZ_NZX50,New Zealand,XNZE,RYM,RYM.NZ,DERIVED_RULE,RYM.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SAN,Sanford Limited,NZ_NZX50,New Zealand,XNZE,SAN,SAN.NZ,DERIVED_RULE,SAN.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SCL,Scales Corporation Limited,NZ_NZX50,New Zealand,XNZE,SCL,SCL.NZ,DERIVED_RULE,SCL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SKC,SkyCity Entertainment Group Limited,NZ_NZX50,New Zealand,XNZE,SKC,SKC.NZ,DERIVED_RULE,SKC.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SKL,Skellerup Holdings Limited,NZ_NZX50,New Zealand,XNZE,SKL,SKL.NZ,DERIVED_RULE,SKL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SKO,Serko Limited,NZ_NZX50,New Zealand,XNZE,SKO,SKO.NZ,DERIVED_RULE,SKO.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SKT,Sky Network Television Limited,NZ_NZX50,New Zealand,XNZE,SKT,SKT.NZ,DERIVED_RULE,SKT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SPG,Stride Property Ltd & Stride Investment Management Ltd,NZ_NZX50,New Zealand,XNZE,SPG,SPG.NZ,DERIVED_RULE,SPG.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SPK,Spark New Zealand Limited,NZ_NZX50,New Zealand,XNZE,SPK,SPK.NZ,DERIVED_RULE,SPK.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:SUM,Summerset Group Holdings Limited,NZ_NZX50,New Zealand,XNZE,SUM,SUM.NZ,DERIVED_RULE,SUM.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:THL,Tourism Holdings Limited,NZ_NZX50,New Zealand,XNZE,THL,THL.NZ,DERIVED_RULE,THL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:TRA,Turners Automotive Group Limited,NZ_NZX50,New Zealand,XNZE,TRA,TRA.NZ,DERIVED_RULE,TRA.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:VCT,Vector Limited,NZ_NZX50,New Zealand,XNZE,VCT,VCT.NZ,DERIVED_RULE,VCT.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:VGL,Vista Group International Limited,NZ_NZX50,New Zealand,XNZE,VGL,VGL.NZ,DERIVED_RULE,VGL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:VHP,Vital Healthcare Property Trust,NZ_NZX50,New Zealand,XNZE,VHP,VHP.NZ,DERIVED_RULE,VHP.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:VSL,Vulcan Steel Limited,NZ_NZX50,New Zealand,XNZE,VSL,VSL.NZ,DERIVED_RULE,VSL.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:WBC,Westpac Banking Corporation,NZ_NZX50,New Zealand,XNZE,WBC,WBC.NZ,DERIVED_RULE,WBC.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XNZE:WHS,The Warehouse Group Limited,NZ_NZX50,New Zealand,XNZE,WHS,WHS.NZ,DERIVED_RULE,WHS.NZ,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0001216000,UNI-PRESIDENT ENTERPRISES CORP.,TW_TW50,Taiwan,XTAI,1216,1216.TW,DERIVED_RULE,1216.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0001303006,NAN YA PLASTICS CORPORATION,TW_TW50,Taiwan,XTAI,1303,1303.TW,DERIVED_RULE,1303.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002059003,KING SLIDE WORKS CO. LTD,TW_TW50,Taiwan,XTAI,2059,2059.TW,DERIVED_RULE,2059.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002301009,LITE-ON TECHNOLOGY CORP.,TW_TW50,Taiwan,XTAI,2301,2301.TW,DERIVED_RULE,2301.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002303005,UNITED MICROELECTRONICS CORP.,TW_TW50,Taiwan,XTAI,2303,2303.TW,DERIVED_RULE,2303.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002308004,"DELTA ELECTRONICS, INC.",TW_TW50,Taiwan,XTAI,2308,2308.TW,DERIVED_RULE,2308.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002317005,HON HAI PRECISION IND. CO. LTD.,TW_TW50,Taiwan,XTAI,2317,2317.TW,DERIVED_RULE,2317.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002327004,YAGEO CORPORATION,TW_TW50,Taiwan,XTAI,2327,2327.TW,DERIVED_RULE,2327.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002330008,"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",TW_TW50,Taiwan,XTAI,2330,2330.TW,DERIVED_RULE,2330.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002344009,WINBOND ELECTRONICS CORPORATION,TW_TW50,Taiwan,XTAI,2344,2344.TW,DERIVED_RULE,2344.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002345006,ACCTON TECHNOLOGY CORP.,TW_TW50,Taiwan,XTAI,2345,2345.TW,DERIVED_RULE,2345.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002357001,ASUSTEK COMPUTER INC.,TW_TW50,Taiwan,XTAI,2357,2357.TW,DERIVED_RULE,2357.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002360005,CHROMA ATE INC.,TW_TW50,Taiwan,XTAI,2360,2360.TW,DERIVED_RULE,2360.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,TW_TW50,Taiwan,XTAI,2368,2368.TW,DERIVED_RULE,2368.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002382009,QUANTA COMPUTER INC.,TW_TW50,Taiwan,XTAI,2382,2382.TW,DERIVED_RULE,2382.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002383007,"ELITE MATERIAL CO., LTD.",TW_TW50,Taiwan,XTAI,2383,2383.TW,DERIVED_RULE,2383.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002395001,"ADVANTECH CO., LTD.",TW_TW50,Taiwan,XTAI,2395,2395.TW,DERIVED_RULE,2395.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002408002,NANYA TECHNOLOGY CORPORATION,TW_TW50,Taiwan,XTAI,2408,2408.TW,DERIVED_RULE,2408.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002412004,CHUNGHWA TELECOM CO. LTD,TW_TW50,Taiwan,XTAI,2412,2412.TW,DERIVED_RULE,2412.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002449006,KING YUAN ELECTRONICS CO. LTD.,TW_TW50,Taiwan,XTAI,2449,2449.TW,DERIVED_RULE,2449.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002454006,MEDIATEK INC.,TW_TW50,Taiwan,XTAI,2454,2454.TW,DERIVED_RULE,2454.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002603008,EVERGREEN MARINE CORP. (TAIWAN) LTD.,TW_TW50,Taiwan,XTAI,2603,2603.TW,DERIVED_RULE,2603.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002880002,HUA NAN FINANCIAL HOLDINDS CO. LTD.,TW_TW50,Taiwan,XTAI,2880,2880.TW,DERIVED_RULE,2880.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002881000,"FUBON FINANCIAL HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,2881,2881.TW,DERIVED_RULE,2881.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002882008,"CATHAY FINANCIAL HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,2882,2882.TW,DERIVED_RULE,2882.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002883006,"KGI FINANCIAL HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,2883,2883.TW,DERIVED_RULE,2883.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002884004,"E.SUN FINANCIAL HOLDING COMPANY,LTD.",TW_TW50,Taiwan,XTAI,2884,2884.TW,DERIVED_RULE,2884.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002885001,YUANTA FINANCIAL HOLDING CO. LTD.,TW_TW50,Taiwan,XTAI,2885,2885.TW,DERIVED_RULE,2885.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002886009,MEGA FINANCIAL HOLDING COMPANY,TW_TW50,Taiwan,XTAI,2886,2886.TW,DERIVED_RULE,2886.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002887007,"TS FINANCIAL HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,2887,2887.TW,DERIVED_RULE,2887.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002890001,SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,TW_TW50,Taiwan,XTAI,2890,2890.TW,DERIVED_RULE,2890.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002891009,"CTBC FINANCIAL HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,2891,2891.TW,DERIVED_RULE,2891.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0002892007,FIRST HOLDINGS,TW_TW50,Taiwan,XTAI,2892,2892.TW,DERIVED_RULE,2892.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003008009,LARGAN PRECISION CO. LTD.,TW_TW50,Taiwan,XTAI,3008,3008.TW,DERIVED_RULE,3008.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003017000,"ASIA VITAL COMPONENTS CO., LTD.",TW_TW50,Taiwan,XTAI,3017,3017.TW,DERIVED_RULE,3017.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003037008,UNIMICRON TECHNOLOGY CORP.,TW_TW50,Taiwan,XTAI,3037,3037.TW,DERIVED_RULE,3037.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003045001,"TAIWAN MOBILE CO., LTD.",TW_TW50,Taiwan,XTAI,3045,3045.TW,DERIVED_RULE,3045.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003231007,WISTRON CORPORATION,TW_TW50,Taiwan,XTAI,3231,3231.TW,DERIVED_RULE,3231.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003443008,GLOBAL UNICHIP CORP.,TW_TW50,Taiwan,XTAI,3443,3443.TW,DERIVED_RULE,3443.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0003653002,JENTECH PRECISION INDUSTRIAL CO. LTD.,TW_TW50,Taiwan,XTAI,3653,3653.TW,DERIVED_RULE,3653.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:KYG022421088,ALCHIP TECHNOLOGIES LIMITED,TW_TW50,Taiwan,XTAI,3661,3661.TW,DERIVED_RULE,3661.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:KYG114741062,BIZLINK HOLDING INC.,TW_TW50,Taiwan,XTAI,3665,3665.TW,DERIVED_RULE,3665.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XTAI:3711,"ASE TECHNOLOGY HOLDING CO., LTD.",TW_TW50,Taiwan,XTAI,3711,3711.TW,DERIVED_RULE,3711.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0004904008,"FAR EASTONE TELECOMMUNICATIONS CO., LTD.",TW_TW50,Taiwan,XTAI,4904,4904.TW,DERIVED_RULE,4904.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:KYG989221000,ZHEN DING TECHNOLOGY HOLDING LIMITED,TW_TW50,Taiwan,XTAI,4958,4958.TW,DERIVED_RULE,4958.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0005880009,TAIWAN COOPERATIVE FINANCIAL HOLDING COMPANY LIMITED,TW_TW50,Taiwan,XTAI,5880,5880.TW,DERIVED_RULE,5880.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0006505001,FORMOSA PETROCHEMICAL CORP,TW_TW50,Taiwan,XTAI,6505,6505.TW,DERIVED_RULE,6505.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XTAI:6669,WIWYNN CORPORATION,TW_TW50,Taiwan,XTAI,6669,6669.TW,DERIVED_RULE,6669.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XTAI:7769,"HON. PRECISION, INC.",TW_TW50,Taiwan,XTAI,7769,7769.TW,DERIVED_RULE,7769.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:ISIN:TW0008046004,NAN YA PRINTED CIRCUIT BOARD CORPORATION,TW_TW50,Taiwan,XTAI,8046,8046.TW,DERIVED_RULE,8046.TW,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:A,Agilent Technologies,US_SP1500,,,A,A,US_SOURCE_DIRECT,A,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AA,Alcoa,US_SP1500,,,AA,AA,US_SOURCE_DIRECT,AA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAL,American Airlines Group,US_SP1500,,,AAL,AAL,US_SOURCE_DIRECT,AAL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAMI,Acadian Asset Management Inc.,US_SP1500,,,AAMI,AAMI,US_SOURCE_DIRECT,AAMI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAON,AAON,US_SP1500,,,AAON,AAON,US_SOURCE_DIRECT,AAON,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAP,"Advance Auto Parts, Inc.",US_SP1500,,,AAP,AAP,US_SOURCE_DIRECT,AAP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAPL,Apple Inc.,US_SP1500,,,AAPL,AAPL,US_SOURCE_DIRECT,AAPL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AAT,American Assets Trust,US_SP1500,,,AAT,AAT,US_SOURCE_DIRECT,AAT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABBV,AbbVie,US_SP1500,,,ABBV,ABBV,US_SOURCE_DIRECT,ABBV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABCB,Ameris Bancorp,US_SP1500,,,ABCB,ABCB,US_SOURCE_DIRECT,ABCB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABG,Asbury Automotive Group,US_SP1500,,,ABG,ABG,US_SOURCE_DIRECT,ABG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABM,"ABM Industries, Inc.",US_SP1500,,,ABM,ABM,US_SOURCE_DIRECT,ABM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABNB,Airbnb,US_SP1500,,,ABNB,ABNB,US_SOURCE_DIRECT,ABNB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABR,Arbor Realty Trust,US_SP1500,,,ABR,ABR,US_SOURCE_DIRECT,ABR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ABT,Abbott Laboratories,US_SP1500,,,ABT,ABT,US_SOURCE_DIRECT,ABT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACA,"Arcosa, Inc.",US_SP1500,,,ACA,ACA,US_SOURCE_DIRECT,ACA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACAD,Acadia Pharmaceuticals,US_SP1500,,,ACAD,ACAD,US_SOURCE_DIRECT,ACAD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACGL,Arch Capital Group,US_SP1500,,,ACGL,ACGL,US_SOURCE_DIRECT,ACGL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACHC,Acadia Healthcare,US_SP1500,,,ACHC,ACHC,US_SOURCE_DIRECT,ACHC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACI,Albertsons,US_SP1500,,,ACI,ACI,US_SOURCE_DIRECT,ACI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACIW,ACI Worldwide,US_SP1500,,,ACIW,ACIW,US_SOURCE_DIRECT,ACIW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACLS,"Axcelis Technologies, Inc.",US_SP1500,,,ACLS,ACLS,US_SOURCE_DIRECT,ACLS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACM,AECOM,US_SP1500,,,ACM,ACM,US_SOURCE_DIRECT,ACM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACMR,"ACM Research, Inc.",US_SP1500,,,ACMR,ACMR,US_SOURCE_DIRECT,ACMR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACN,Accenture,US_SP1500,,,ACN,ACN,US_SOURCE_DIRECT,ACN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ACT,"Enact Holdings, Inc.",US_SP1500,,,ACT,ACT,US_SOURCE_DIRECT,ACT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADAM,"Adamas Trust, Inc.",US_SP1500,,,ADAM,ADAM,US_SOURCE_DIRECT,ADAM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADBE,Adobe Inc.,US_SP1500,,,ADBE,ADBE,US_SOURCE_DIRECT,ADBE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADC,Agree Realty,US_SP1500,,,ADC,ADC,US_SOURCE_DIRECT,ADC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADEA,"Adeia, Inc.",US_SP1500,,,ADEA,ADEA,US_SOURCE_DIRECT,ADEA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADI,Analog Devices,US_SP1500,,,ADI,ADI,US_SOURCE_DIRECT,ADI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADIG,ADI Global Distribution,US_SP1500,,,ADIG,ADIG,US_SOURCE_DIRECT,ADIG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADM,Archer Daniels Midland,US_SP1500,,,ADM,ADM,US_SOURCE_DIRECT,ADM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADMA,"ADMA Biologics, Inc.",US_SP1500,,,ADMA,ADMA,US_SOURCE_DIRECT,ADMA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADNT,Adient,US_SP1500,,,ADNT,ADNT,US_SOURCE_DIRECT,ADNT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADP,Automatic Data Processing,US_SP1500,,,ADP,ADP,US_SOURCE_DIRECT,ADP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADSK,Autodesk,US_SP1500,,,ADSK,ADSK,US_SOURCE_DIRECT,ADSK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADT,ADT Inc.,US_SP1500,,,ADT,ADT,US_SOURCE_DIRECT,ADT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ADUS,Addus HomeCare Corp.,US_SP1500,,,ADUS,ADUS,US_SOURCE_DIRECT,ADUS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AEE,Ameren,US_SP1500,,,AEE,AEE,US_SOURCE_DIRECT,AEE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AEIS,Advanced Energy,US_SP1500,,,AEIS,AEIS,US_SOURCE_DIRECT,AEIS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AEO,American Eagle Outfitters,US_SP1500,,,AEO,AEO,US_SOURCE_DIRECT,AEO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AEP,American Electric Power,US_SP1500,,,AEP,AEP,US_SOURCE_DIRECT,AEP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:AES,AES Corporation,US_SP1500,,,AES,AES,US_SOURCE_DIRECT,AES,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
