WS_ID,Yahoo_Symbol,Mapping_Status,Instrument_Type_Before,Instrument_Type_After,Verified_Share_Class,Share_Class_After,Class_Bucket,Action,Universe_Write_Fields
WS:XTKS:6753,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6758,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6762,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6770,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6841,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6857,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6861,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6902,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6920,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6954,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6963,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6971,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6976,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6981,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:6988,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7004,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7011,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7012,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7013,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7186,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7201,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7202,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7203,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7211,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7261,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7267,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7269,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7270,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7272,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7453,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7532,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7731,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7733,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7735,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7741,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7751,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7752,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7832,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7911,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7912,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7951,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:7974,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8002,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8015,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8031,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8035,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8053,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8058,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8233,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8252,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8253,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8267,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8304,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8306,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8308,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8309,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8316,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8331,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8354,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8411,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8591,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8601,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8604,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8630,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8697,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8725,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8750,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8766,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8795,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8801,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8802,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8804,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:8830,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9001,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9005,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9007,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9008,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9009,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9020,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9021,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9022,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9064,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9101,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9104,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9107,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9147,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9201,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9202,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9432,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9433,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9434,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9501,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9502,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9503,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9531,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9532,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9602,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9735,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9766,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9843,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9983,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTKS:9984,,UNMAPPED,COMMON_STOCK,COMMON_STOCK,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AAUC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AAV,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ABRA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ABX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ACO.X,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AEM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AGI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AIF,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ALA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ALS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AP.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AQN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ARE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ARIS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ARX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ASM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ATD,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ATH,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ATRL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ATS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ATZ,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:AYA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BAM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BB,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BBD.B,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BBUC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BCE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BDGI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BDT,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BEI.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BEP.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BHC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BIP.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BIR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BMO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BNS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BTE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BTO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:BYD,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CAE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CAR.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CCA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CCL.B,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CCO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CEU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CHP.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CIGI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CJT,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CLS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CNQ,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CNR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CPX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CRR.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CRT.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CSH.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CSU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CTC.A,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CURA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:CVE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DFY,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DIR.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DML,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DOL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DOO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DPM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DSG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:DSV,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EDR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EFN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EFR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EFX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EIF,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ELD,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EMA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EMP.A,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ENB,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EQB,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EQX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ERO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:EXE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FCR.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FFH,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FNV,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FRU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FSV,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FTS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FTT,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:FVI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GEI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GFL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GIB.A,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GIL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GMIN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
